"","a1_b1","a1_b2","a2_b1","a2_b2","n","sd","f_a","f_b","f_ab","pwr_a","pwr_b","pwr_ab"
"12579",1,2,0.8,1.8,10,0.5,0.210818510677892,1.05409255338946,0,23.3814772917957,99.9985996996167,5
"12580",1.2,2,0.8,1.8,10,0.5,0.316227766016838,0.948683298050514,0.105409255338946,45.4976890622469,99.9824909814139,9.44388512559688
"12581",1.4,2,0.8,1.8,10,0.5,0.421637021355784,0.843274042711567,0.210818510677892,69.214061859491,99.8465715863566,23.3814772917958
"12582",1.6,2,0.8,1.8,10,0.5,0.52704627669473,0.737864787372622,0.316227766016838,86.7984282757759,99.0520776507534,45.497689062247
"12583",1.8,2,0.8,1.8,10,0.5,0.632455532033676,0.632455532033676,0.421637021355784,95.833857599418,95.833857599418,69.214061859491
"12584",2,2,0.8,1.8,10,0.5,0.737864787372622,0.52704627669473,0.52704627669473,99.0520776507534,86.7984282757759,86.7984282757759
"12585",0,0,1,1.8,10,0.5,1.47572957474524,0.421637021355784,0.421637021355784,99.999999998475,69.214061859491,69.214061859491
"12586",0.2,0,1,1.8,10,0.5,1.3703203194063,0.316227766016838,0.52704627669473,99.9999999182096,45.4976890622469,86.7984282757758
"12587",0.4,0,1,1.8,10,0.5,1.26491106406735,0.210818510677892,0.632455532033676,99.9999969649224,23.3814772917958,95.8338575994181
"12588",0.6,0,1,1.8,10,0.5,1.15950180872841,0.105409255338946,0.737864787372622,99.9999218432618,9.44388512559688,99.0520776507534
"12589",0.8,0,1,1.8,10,0.5,1.05409255338946,0,0.843274042711567,99.9985996996167,5,99.8465715863566
"12590",1,0,1,1.8,10,0.5,0.948683298050514,0.105409255338946,0.948683298050514,99.9824909814139,9.44388512559688,99.9824909814139
"12591",1.2,0,1,1.8,10,0.5,0.843274042711567,0.210818510677892,1.05409255338946,99.8465715863566,23.3814772917957,99.9985996996167
"12592",1.4,0,1,1.8,10,0.5,0.737864787372622,0.316227766016838,1.15950180872841,99.0520776507534,45.4976890622468,99.9999218432618
"12593",1.6,0,1,1.8,10,0.5,0.632455532033676,0.421637021355784,1.26491106406735,95.833857599418,69.2140618594909,99.9999969649224
"12594",1.8,0,1,1.8,10,0.5,0.52704627669473,0.52704627669473,1.3703203194063,86.7984282757758,86.7984282757758,99.9999999182096
"12595",2,0,1,1.8,10,0.5,0.421637021355783,0.632455532033676,1.47572957474524,69.2140618594909,95.8338575994181,99.999999998475
"12596",0,0.2,1,1.8,10,0.5,1.3703203194063,0.52704627669473,0.316227766016838,99.9999999182096,86.7984282757759,45.4976890622468
"12597",0.2,0.2,1,1.8,10,0.5,1.26491106406735,0.421637021355784,0.421637021355784,99.9999969649224,69.214061859491,69.214061859491
"12598",0.4,0.2,1,1.8,10,0.5,1.15950180872841,0.316227766016838,0.52704627669473,99.9999218432618,45.4976890622469,86.7984282757759
"12599",0.6,0.2,1,1.8,10,0.5,1.05409255338946,0.210818510677892,0.632455532033676,99.9985996996167,23.3814772917958,95.833857599418
"12600",0.8,0.2,1,1.8,10,0.5,0.948683298050514,0.105409255338946,0.737864787372622,99.9824909814139,9.44388512559687,99.0520776507534
"12601",1,0.2,1,1.8,10,0.5,0.843274042711568,0,0.843274042711568,99.8465715863566,5,99.8465715863566
"12602",1.2,0.2,1,1.8,10,0.5,0.737864787372622,0.105409255338946,0.948683298050514,99.0520776507534,9.44388512559688,99.9824909814139
"12603",1.4,0.2,1,1.8,10,0.5,0.632455532033676,0.210818510677892,1.05409255338946,95.833857599418,23.3814772917957,99.9985996996167
"12604",1.6,0.2,1,1.8,10,0.5,0.52704627669473,0.316227766016838,1.15950180872841,86.7984282757758,45.4976890622468,99.9999218432618
"12605",1.8,0.2,1,1.8,10,0.5,0.421637021355784,0.421637021355784,1.26491106406735,69.2140618594909,69.214061859491,99.9999969649224
"12606",2,0.2,1,1.8,10,0.5,0.316227766016837,0.52704627669473,1.3703203194063,45.4976890622468,86.7984282757759,99.9999999182096
"12607",0,0.4,1,1.8,10,0.5,1.26491106406735,0.632455532033676,0.210818510677892,99.9999969649224,95.8338575994181,23.3814772917958
"12608",0.2,0.4,1,1.8,10,0.5,1.15950180872841,0.52704627669473,0.316227766016838,99.9999218432618,86.7984282757759,45.4976890622469
"12609",0.4,0.4,1,1.8,10,0.5,1.05409255338946,0.421637021355784,0.421637021355784,99.9985996996167,69.214061859491,69.214061859491
"12610",0.6,0.4,1,1.8,10,0.5,0.948683298050513,0.316227766016838,0.52704627669473,99.9824909814139,45.4976890622468,86.7984282757759
"12611",0.8,0.4,1,1.8,10,0.5,0.843274042711568,0.210818510677892,0.632455532033676,99.8465715863566,23.3814772917958,95.833857599418
"12612",1,0.4,1,1.8,10,0.5,0.737864787372622,0.105409255338946,0.737864787372622,99.0520776507534,9.44388512559688,99.0520776507534
"12613",1.2,0.4,1,1.8,10,0.5,0.632455532033675,0,0.843274042711568,95.833857599418,5,99.8465715863566
"12614",1.4,0.4,1,1.8,10,0.5,0.52704627669473,0.105409255338946,0.948683298050514,86.7984282757758,9.44388512559688,99.9824909814139
"12615",1.6,0.4,1,1.8,10,0.5,0.421637021355784,0.210818510677892,1.05409255338946,69.2140618594909,23.3814772917958,99.9985996996167
"12616",1.8,0.4,1,1.8,10,0.5,0.316227766016837,0.316227766016838,1.15950180872841,45.4976890622468,45.4976890622468,99.9999218432618
"12617",2,0.4,1,1.8,10,0.5,0.210818510677892,0.421637021355784,1.26491106406735,23.3814772917957,69.214061859491,99.9999969649224
"12618",0,0.6,1,1.8,10,0.5,1.15950180872841,0.737864787372622,0.105409255338946,99.9999218432618,99.0520776507534,9.44388512559688
"12619",0.2,0.6,1,1.8,10,0.5,1.05409255338946,0.632455532033676,0.210818510677892,99.9985996996167,95.833857599418,23.3814772917958
"12620",0.4,0.6,1,1.8,10,0.5,0.948683298050514,0.52704627669473,0.316227766016838,99.9824909814139,86.7984282757759,45.4976890622469
"12621",0.6,0.6,1,1.8,10,0.5,0.843274042711568,0.421637021355784,0.421637021355784,99.8465715863566,69.214061859491,69.2140618594909
"12622",0.8,0.6,1,1.8,10,0.5,0.737864787372622,0.316227766016838,0.52704627669473,99.0520776507534,45.497689062247,86.7984282757758
"12623",1,0.6,1,1.8,10,0.5,0.632455532033676,0.210818510677892,0.632455532033676,95.8338575994181,23.3814772917958,95.8338575994181
"12624",1.2,0.6,1,1.8,10,0.5,0.527046276694729,0.105409255338946,0.737864787372622,86.7984282757758,9.44388512559688,99.0520776507534
"12625",1.4,0.6,1,1.8,10,0.5,0.421637021355783,0,0.843274042711568,69.2140618594908,5,99.8465715863566
"12626",1.6,0.6,1,1.8,10,0.5,0.316227766016838,0.105409255338946,0.948683298050514,45.4976890622468,9.44388512559688,99.9824909814139
"12627",1.8,0.6,1,1.8,10,0.5,0.210818510677892,0.210818510677892,1.05409255338946,23.3814772917957,23.3814772917958,99.9985996996167
"12628",2,0.6,1,1.8,10,0.5,0.105409255338946,0.316227766016838,1.15950180872841,9.44388512559688,45.4976890622469,99.9999218432618
"12629",0,0.8,1,1.8,10,0.5,1.05409255338946,0.843274042711568,0,99.9985996996167,99.8465715863566,5
"12630",0.2,0.8,1,1.8,10,0.5,0.948683298050514,0.737864787372621,0.105409255338946,99.9824909814139,99.0520776507534,9.44388512559688
"12631",0.4,0.8,1,1.8,10,0.5,0.843274042711568,0.632455532033676,0.210818510677892,99.8465715863566,95.8338575994181,23.3814772917958
"12632",0.6,0.8,1,1.8,10,0.5,0.737864787372622,0.52704627669473,0.316227766016838,99.0520776507534,86.7984282757758,45.4976890622469
"12633",0.8,0.8,1,1.8,10,0.5,0.632455532033676,0.421637021355784,0.421637021355784,95.833857599418,69.214061859491,69.2140618594909
"12634",1,0.8,1,1.8,10,0.5,0.52704627669473,0.316227766016838,0.52704627669473,86.7984282757758,45.4976890622469,86.7984282757759
"12635",1.2,0.8,1,1.8,10,0.5,0.421637021355784,0.210818510677892,0.632455532033676,69.214061859491,23.3814772917958,95.833857599418
"12636",1.4,0.8,1,1.8,10,0.5,0.316227766016838,0.105409255338946,0.737864787372622,45.4976890622468,9.44388512559688,99.0520776507534
"12637",1.6,0.8,1,1.8,10,0.5,0.210818510677892,0,0.843274042711568,23.3814772917957,5,99.8465715863566
"12638",1.8,0.8,1,1.8,10,0.5,0.105409255338946,0.105409255338946,0.948683298050514,9.44388512559687,9.44388512559687,99.9824909814139
"12639",2,0.8,1,1.8,10,0.5,0,0.210818510677892,1.05409255338946,5,23.3814772917958,99.9985996996167
"12640",0,1,1,1.8,10,0.5,0.948683298050514,0.948683298050514,0.105409255338946,99.9824909814139,99.9824909814139,9.44388512559687
"12641",0.2,1,1,1.8,10,0.5,0.843274042711568,0.843274042711568,0,99.8465715863566,99.8465715863566,5
"12642",0.4,1,1,1.8,10,0.5,0.737864787372622,0.737864787372622,0.105409255338946,99.0520776507534,99.0520776507534,9.44388512559688
"12643",0.6,1,1,1.8,10,0.5,0.632455532033675,0.632455532033676,0.210818510677892,95.833857599418,95.833857599418,23.3814772917958
"12644",0.8,1,1,1.8,10,0.5,0.52704627669473,0.52704627669473,0.316227766016838,86.7984282757758,86.7984282757758,45.4976890622469
"12645",1,1,1,1.8,10,0.5,0.421637021355784,0.421637021355784,0.421637021355784,69.214061859491,69.214061859491,69.214061859491
"12646",1.2,1,1,1.8,10,0.5,0.316227766016838,0.316227766016838,0.52704627669473,45.4976890622468,45.4976890622469,86.7984282757758
"12647",1.4,1,1,1.8,10,0.5,0.210818510677892,0.210818510677892,0.632455532033676,23.3814772917958,23.3814772917958,95.8338575994181
"12648",1.6,1,1,1.8,10,0.5,0.105409255338946,0.105409255338946,0.737864787372622,9.44388512559688,9.44388512559688,99.0520776507534
"12649",1.8,1,1,1.8,10,0.5,0,0,0.843274042711568,5,5,99.8465715863566
"12650",2,1,1,1.8,10,0.5,0.105409255338947,0.105409255338946,0.948683298050514,9.44388512559695,9.44388512559688,99.9824909814139
"12651",0,1.2,1,1.8,10,0.5,0.843274042711568,1.05409255338946,0.210818510677892,99.8465715863566,99.9985996996167,23.3814772917958
"12652",0.2,1.2,1,1.8,10,0.5,0.737864787372622,0.948683298050514,0.105409255338946,99.0520776507534,99.9824909814139,9.44388512559687
"12653",0.4,1.2,1,1.8,10,0.5,0.632455532033676,0.843274042711568,0,95.833857599418,99.8465715863566,5
"12654",0.6,1.2,1,1.8,10,0.5,0.52704627669473,0.737864787372622,0.105409255338946,86.7984282757758,99.0520776507534,9.44388512559688
"12655",0.8,1.2,1,1.8,10,0.5,0.421637021355784,0.632455532033676,0.210818510677892,69.214061859491,95.8338575994181,23.3814772917957
"12656",1,1.2,1,1.8,10,0.5,0.316227766016838,0.52704627669473,0.316227766016838,45.4976890622468,86.7984282757759,45.4976890622469
"12657",1.2,1.2,1,1.8,10,0.5,0.210818510677892,0.421637021355784,0.421637021355784,23.3814772917958,69.214061859491,69.214061859491
"12658",1.4,1.2,1,1.8,10,0.5,0.105409255338946,0.316227766016838,0.527046276694729,9.44388512559688,45.4976890622469,86.7984282757758
"12659",1.6,1.2,1,1.8,10,0.5,0,0.210818510677892,0.632455532033676,5,23.3814772917958,95.833857599418
"12660",1.8,1.2,1,1.8,10,0.5,0.105409255338946,0.105409255338946,0.737864787372621,9.44388512559688,9.44388512559688,99.0520776507534
"12661",2,1.2,1,1.8,10,0.5,0.210818510677892,0,0.843274042711568,23.3814772917958,5,99.8465715863566
"12662",0,1.4,1,1.8,10,0.5,0.737864787372622,1.15950180872841,0.316227766016838,99.0520776507534,99.9999218432618,45.497689062247
"12663",0.2,1.4,1,1.8,10,0.5,0.632455532033676,1.05409255338946,0.210818510677892,95.8338575994181,99.9985996996167,23.3814772917958
"12664",0.4,1.4,1,1.8,10,0.5,0.52704627669473,0.948683298050514,0.105409255338946,86.7984282757759,99.9824909814139,9.44388512559688
"12665",0.6,1.4,1,1.8,10,0.5,0.421637021355784,0.843274042711568,0,69.214061859491,99.8465715863566,5
"12666",0.8,1.4,1,1.8,10,0.5,0.316227766016838,0.737864787372622,0.105409255338946,45.4976890622469,99.0520776507534,9.44388512559688
"12667",1,1.4,1,1.8,10,0.5,0.210818510677892,0.632455532033676,0.210818510677892,23.3814772917958,95.8338575994181,23.3814772917958
"12668",1.2,1.4,1,1.8,10,0.5,0.105409255338946,0.52704627669473,0.316227766016838,9.44388512559688,86.7984282757758,45.4976890622469
"12669",1.4,1.4,1,1.8,10,0.5,0,0.421637021355784,0.421637021355784,5,69.214061859491,69.214061859491
"12670",1.6,1.4,1,1.8,10,0.5,0.105409255338947,0.316227766016838,0.52704627669473,9.44388512559695,45.4976890622469,86.7984282757759
"12671",1.8,1.4,1,1.8,10,0.5,0.210818510677892,0.210818510677892,0.632455532033676,23.3814772917958,23.3814772917958,95.833857599418
"12672",2,1.4,1,1.8,10,0.5,0.316227766016838,0.105409255338946,0.737864787372622,45.497689062247,9.44388512559688,99.0520776507534
"12673",0,1.6,1,1.8,10,0.5,0.632455532033676,1.26491106406735,0.421637021355784,95.8338575994181,99.9999969649224,69.214061859491
"12674",0.2,1.6,1,1.8,10,0.5,0.52704627669473,1.15950180872841,0.316227766016838,86.7984282757759,99.9999218432618,45.4976890622469
"12675",0.4,1.6,1,1.8,10,0.5,0.421637021355784,1.05409255338946,0.210818510677892,69.214061859491,99.9985996996167,23.3814772917958
"12676",0.6,1.6,1,1.8,10,0.5,0.316227766016838,0.948683298050514,0.105409255338946,45.4976890622469,99.9824909814139,9.44388512559688
"12677",0.8,1.6,1,1.8,10,0.5,0.210818510677892,0.843274042711568,0,23.3814772917958,99.8465715863566,5
"12678",1,1.6,1,1.8,10,0.5,0.105409255338946,0.737864787372622,0.105409255338946,9.44388512559688,99.0520776507534,9.44388512559688
"12679",1.2,1.6,1,1.8,10,0.5,0,0.632455532033676,0.210818510677892,5,95.8338575994181,23.3814772917957
"12680",1.4,1.6,1,1.8,10,0.5,0.105409255338946,0.52704627669473,0.316227766016838,9.44388512559688,86.7984282757759,45.4976890622468
"12681",1.6,1.6,1,1.8,10,0.5,0.210818510677892,0.421637021355784,0.421637021355784,23.3814772917958,69.214061859491,69.214061859491
"12682",1.8,1.6,1,1.8,10,0.5,0.316227766016838,0.316227766016838,0.52704627669473,45.497689062247,45.4976890622469,86.7984282757759
"12683",2,1.6,1,1.8,10,0.5,0.421637021355784,0.210818510677892,0.632455532033676,69.214061859491,23.3814772917958,95.833857599418
"12684",0,1.8,1,1.8,10,0.5,0.52704627669473,1.3703203194063,0.52704627669473,86.7984282757759,99.9999999182096,86.7984282757759
"12685",0.2,1.8,1,1.8,10,0.5,0.421637021355784,1.26491106406735,0.421637021355784,69.214061859491,99.9999969649224,69.214061859491
"12686",0.4,1.8,1,1.8,10,0.5,0.316227766016838,1.1595018087284,0.316227766016838,45.4976890622469,99.9999218432618,45.4976890622469
"12687",0.6,1.8,1,1.8,10,0.5,0.210818510677892,1.05409255338946,0.210818510677892,23.3814772917958,99.9985996996167,23.3814772917958
"12688",0.8,1.8,1,1.8,10,0.5,0.105409255338947,0.948683298050514,0.105409255338946,9.44388512559695,99.9824909814139,9.44388512559687
"12689",1,1.8,1,1.8,10,0.5,0,0.843274042711568,0,5,99.8465715863566,5
"12690",1.2,1.8,1,1.8,10,0.5,0.105409255338946,0.737864787372622,0.105409255338946,9.44388512559687,99.0520776507534,9.44388512559687
"12691",1.4,1.8,1,1.8,10,0.5,0.210818510677892,0.632455532033676,0.210818510677892,23.3814772917958,95.833857599418,23.3814772917958
"12692",1.6,1.8,1,1.8,10,0.5,0.316227766016838,0.52704627669473,0.316227766016838,45.4976890622468,86.7984282757758,45.4976890622469
"12693",1.8,1.8,1,1.8,10,0.5,0.421637021355784,0.421637021355784,0.421637021355784,69.214061859491,69.214061859491,69.214061859491
"12694",2,1.8,1,1.8,10,0.5,0.52704627669473,0.316227766016838,0.52704627669473,86.7984282757758,45.4976890622469,86.7984282757758
"12695",0,2,1,1.8,10,0.5,0.421637021355784,1.47572957474524,0.632455532033676,69.2140618594911,99.999999998475,95.8338575994181
"12696",0.2,2,1,1.8,10,0.5,0.316227766016838,1.3703203194063,0.52704627669473,45.497689062247,99.9999999182096,86.7984282757759
"12697",0.4,2,1,1.8,10,0.5,0.210818510677893,1.26491106406735,0.421637021355784,23.3814772917959,99.9999969649224,69.214061859491
"12698",0.6,2,1,1.8,10,0.5,0.105409255338946,1.15950180872841,0.316227766016838,9.44388512559687,99.9999218432618,45.4976890622468
"12699",0.8,2,1,1.8,10,0.5,0,1.05409255338946,0.210818510677892,5,99.9985996996167,23.3814772917957
"12700",1,2,1,1.8,10,0.5,0.105409255338946,0.948683298050514,0.105409255338946,9.44388512559687,99.9824909814139,9.44388512559687
"12701",1.2,2,1,1.8,10,0.5,0.210818510677892,0.843274042711567,0,23.3814772917958,99.8465715863566,5
"12702",1.4,2,1,1.8,10,0.5,0.316227766016838,0.737864787372622,0.105409255338946,45.4976890622469,99.0520776507534,9.44388512559687
"12703",1.6,2,1,1.8,10,0.5,0.421637021355784,0.632455532033676,0.210818510677892,69.214061859491,95.833857599418,23.3814772917958
"12704",1.8,2,1,1.8,10,0.5,0.52704627669473,0.52704627669473,0.316227766016838,86.7984282757759,86.7984282757758,45.497689062247
"12705",2,2,1,1.8,10,0.5,0.632455532033676,0.421637021355784,0.421637021355784,95.833857599418,69.214061859491,69.214061859491
"12706",0,0,1.2,1.8,10,0.5,1.58113883008419,0.316227766016838,0.316227766016838,99.9999999999804,45.4976890622469,45.4976890622469
"12707",0.2,0,1.2,1.8,10,0.5,1.47572957474524,0.210818510677892,0.421637021355784,99.999999998475,23.3814772917958,69.214061859491
"12708",0.4,0,1.2,1.8,10,0.5,1.3703203194063,0.105409255338946,0.52704627669473,99.9999999182096,9.44388512559687,86.7984282757758
"12709",0.6,0,1.2,1.8,10,0.5,1.26491106406735,0,0.632455532033676,99.9999969649224,5,95.833857599418
"12710",0.8,0,1.2,1.8,10,0.5,1.15950180872841,0.105409255338946,0.737864787372622,99.9999218432618,9.44388512559688,99.0520776507534
"12711",1,0,1.2,1.8,10,0.5,1.05409255338946,0.210818510677892,0.843274042711568,99.9985996996167,23.3814772917957,99.8465715863566
"12712",1.2,0,1.2,1.8,10,0.5,0.948683298050514,0.316227766016838,0.948683298050514,99.9824909814139,45.4976890622468,99.9824909814139
"12713",1.4,0,1.2,1.8,10,0.5,0.843274042711568,0.421637021355784,1.05409255338946,99.8465715863566,69.214061859491,99.9985996996167
"12714",1.6,0,1.2,1.8,10,0.5,0.737864787372621,0.52704627669473,1.15950180872841,99.0520776507534,86.7984282757758,99.9999218432618
"12715",1.8,0,1.2,1.8,10,0.5,0.632455532033676,0.632455532033675,1.26491106406735,95.833857599418,95.833857599418,99.9999969649224
"12716",2,0,1.2,1.8,10,0.5,0.527046276694729,0.737864787372622,1.3703203194063,86.7984282757758,99.0520776507534,99.9999999182096
"12717",0,0.2,1.2,1.8,10,0.5,1.47572957474524,0.421637021355784,0.210818510677892,99.999999998475,69.214061859491,23.3814772917958
"12718",0.2,0.2,1.2,1.8,10,0.5,1.3703203194063,0.316227766016838,0.316227766016838,99.9999999182096,45.4976890622469,45.4976890622469
"12719",0.4,0.2,1.2,1.8,10,0.5,1.26491106406735,0.210818510677892,0.421637021355784,99.9999969649224,23.3814772917957,69.214061859491
"12720",0.6,0.2,1.2,1.8,10,0.5,1.15950180872841,0.105409255338946,0.52704627669473,99.9999218432618,9.44388512559688,86.7984282757758
"12721",0.8,0.2,1.2,1.8,10,0.5,1.05409255338946,0,0.632455532033676,99.9985996996167,5,95.8338575994181
"12722",1,0.2,1.2,1.8,10,0.5,0.948683298050514,0.105409255338946,0.737864787372622,99.9824909814139,9.44388512559688,99.0520776507534
"12723",1.2,0.2,1.2,1.8,10,0.5,0.843274042711568,0.210818510677892,0.843274042711568,99.8465715863566,23.3814772917958,99.8465715863566
"12724",1.4,0.2,1.2,1.8,10,0.5,0.737864787372622,0.316227766016838,0.948683298050514,99.0520776507534,45.4976890622469,99.9824909814139
"12725",1.6,0.2,1.2,1.8,10,0.5,0.632455532033676,0.421637021355784,1.05409255338946,95.8338575994181,69.214061859491,99.9985996996167
"12726",1.8,0.2,1.2,1.8,10,0.5,0.527046276694729,0.527046276694731,1.15950180872841,86.7984282757758,86.7984282757759,99.9999218432618
"12727",2,0.2,1.2,1.8,10,0.5,0.421637021355784,0.632455532033676,1.26491106406735,69.2140618594909,95.833857599418,99.9999969649224
"12728",0,0.4,1.2,1.8,10,0.5,1.3703203194063,0.52704627669473,0.105409255338946,99.9999999182096,86.7984282757758,9.44388512559687
"12729",0.2,0.4,1.2,1.8,10,0.5,1.26491106406735,0.421637021355784,0.210818510677892,99.9999969649224,69.214061859491,23.3814772917957
"12730",0.4,0.4,1.2,1.8,10,0.5,1.15950180872841,0.316227766016838,0.316227766016838,99.9999218432618,45.4976890622469,45.4976890622468
"12731",0.6,0.4,1.2,1.8,10,0.5,1.05409255338946,0.210818510677892,0.421637021355784,99.9985996996167,23.3814772917958,69.214061859491
"12732",0.8,0.4,1.2,1.8,10,0.5,0.948683298050513,0.105409255338946,0.52704627669473,99.9824909814139,9.44388512559687,86.7984282757758
"12733",1,0.4,1.2,1.8,10,0.5,0.843274042711568,0,0.632455532033676,99.8465715863566,5,95.833857599418
"12734",1.2,0.4,1.2,1.8,10,0.5,0.737864787372622,0.105409255338946,0.737864787372622,99.0520776507534,9.44388512559688,99.0520776507534
"12735",1.4,0.4,1.2,1.8,10,0.5,0.632455532033675,0.210818510677892,0.843274042711568,95.833857599418,23.3814772917958,99.8465715863566
"12736",1.6,0.4,1.2,1.8,10,0.5,0.527046276694729,0.316227766016838,0.948683298050514,86.7984282757758,45.497689062247,99.9824909814139
"12737",1.8,0.4,1.2,1.8,10,0.5,0.421637021355784,0.421637021355784,1.05409255338946,69.2140618594909,69.214061859491,99.9985996996167
"12738",2,0.4,1.2,1.8,10,0.5,0.316227766016838,0.52704627669473,1.15950180872841,45.4976890622468,86.7984282757759,99.9999218432618
"12739",0,0.6,1.2,1.8,10,0.5,1.26491106406735,0.632455532033676,0,99.9999969649224,95.8338575994181,5
"12740",0.2,0.6,1.2,1.8,10,0.5,1.15950180872841,0.52704627669473,0.105409255338946,99.9999218432618,86.7984282757759,9.44388512559687
"12741",0.4,0.6,1.2,1.8,10,0.5,1.05409255338946,0.421637021355784,0.210818510677892,99.9985996996167,69.214061859491,23.3814772917958
"12742",0.6,0.6,1.2,1.8,10,0.5,0.948683298050514,0.316227766016838,0.316227766016838,99.9824909814139,45.4976890622469,45.4976890622469
"12743",0.8,0.6,1.2,1.8,10,0.5,0.843274042711568,0.210818510677892,0.421637021355784,99.8465715863566,23.3814772917958,69.214061859491
"12744",1,0.6,1.2,1.8,10,0.5,0.737864787372622,0.105409255338946,0.52704627669473,99.0520776507534,9.44388512559688,86.7984282757758
"12745",1.2,0.6,1.2,1.8,10,0.5,0.632455532033676,0,0.632455532033676,95.833857599418,5,95.833857599418
"12746",1.4,0.6,1.2,1.8,10,0.5,0.52704627669473,0.105409255338946,0.737864787372621,86.7984282757758,9.44388512559688,99.0520776507534
"12747",1.6,0.6,1.2,1.8,10,0.5,0.421637021355784,0.210818510677892,0.843274042711568,69.2140618594909,23.3814772917958,99.8465715863566
"12748",1.8,0.6,1.2,1.8,10,0.5,0.316227766016838,0.316227766016837,0.948683298050514,45.4976890622469,45.4976890622468,99.9824909814139
"12749",2,0.6,1.2,1.8,10,0.5,0.210818510677892,0.421637021355784,1.05409255338946,23.3814772917957,69.214061859491,99.9985996996167
"12750",0,0.8,1.2,1.8,10,0.5,1.15950180872841,0.737864787372622,0.105409255338946,99.9999218432618,99.0520776507534,9.44388512559688
"12751",0.2,0.8,1.2,1.8,10,0.5,1.05409255338946,0.632455532033676,0,99.9985996996167,95.833857599418,5
"12752",0.4,0.8,1.2,1.8,10,0.5,0.948683298050514,0.52704627669473,0.105409255338946,99.9824909814139,86.7984282757758,9.44388512559687
"12753",0.6,0.8,1.2,1.8,10,0.5,0.843274042711568,0.421637021355784,0.210818510677892,99.8465715863566,69.2140618594909,23.3814772917958
"12754",0.8,0.8,1.2,1.8,10,0.5,0.737864787372622,0.316227766016838,0.316227766016838,99.0520776507534,45.4976890622469,45.4976890622469
"12755",1,0.8,1.2,1.8,10,0.5,0.632455532033676,0.210818510677892,0.421637021355784,95.8338575994181,23.3814772917958,69.214061859491
"12756",1.2,0.8,1.2,1.8,10,0.5,0.52704627669473,0.105409255338946,0.52704627669473,86.7984282757758,9.44388512559687,86.7984282757759
"12757",1.4,0.8,1.2,1.8,10,0.5,0.421637021355784,0,0.632455532033676,69.214061859491,5,95.833857599418
"12758",1.6,0.8,1.2,1.8,10,0.5,0.316227766016838,0.105409255338947,0.737864787372622,45.4976890622468,9.44388512559695,99.0520776507534
"12759",1.8,0.8,1.2,1.8,10,0.5,0.210818510677892,0.210818510677892,0.843274042711568,23.3814772917958,23.3814772917958,99.8465715863566
"12760",2,0.8,1.2,1.8,10,0.5,0.105409255338946,0.316227766016838,0.948683298050514,9.44388512559687,45.497689062247,99.9824909814139
"12761",0,1,1.2,1.8,10,0.5,1.05409255338946,0.843274042711568,0.210818510677892,99.9985996996167,99.8465715863566,23.3814772917958
"12762",0.2,1,1.2,1.8,10,0.5,0.948683298050514,0.737864787372622,0.105409255338946,99.9824909814139,99.0520776507534,9.44388512559687
"12763",0.4,1,1.2,1.8,10,0.5,0.843274042711568,0.632455532033676,0,99.8465715863566,95.833857599418,5
"12764",0.6,1,1.2,1.8,10,0.5,0.737864787372622,0.52704627669473,0.105409255338946,99.0520776507534,86.7984282757758,9.44388512559688
"12765",0.8,1,1.2,1.8,10,0.5,0.632455532033676,0.421637021355784,0.210818510677892,95.8338575994181,69.214061859491,23.3814772917957
"12766",1,1,1.2,1.8,10,0.5,0.52704627669473,0.316227766016838,0.316227766016838,86.7984282757758,45.4976890622469,45.4976890622468
"12767",1.2,1,1.2,1.8,10,0.5,0.421637021355784,0.210818510677892,0.421637021355784,69.214061859491,23.3814772917957,69.214061859491
"12768",1.4,1,1.2,1.8,10,0.5,0.316227766016838,0.105409255338946,0.52704627669473,45.4976890622468,9.44388512559688,86.7984282757758
"12769",1.6,1,1.2,1.8,10,0.5,0.210818510677892,0,0.632455532033676,23.3814772917958,5,95.833857599418
"12770",1.8,1,1.2,1.8,10,0.5,0.105409255338946,0.105409255338947,0.737864787372622,9.44388512559688,9.44388512559695,99.0520776507534
"12771",2,1,1.2,1.8,10,0.5,0,0.210818510677892,0.843274042711568,5,23.3814772917958,99.8465715863566
"12772",0,1.2,1.2,1.8,10,0.5,0.948683298050515,0.948683298050514,0.316227766016838,99.9824909814139,99.9824909814139,45.497689062247
"12773",0.2,1.2,1.2,1.8,10,0.5,0.843274042711568,0.843274042711568,0.210818510677892,99.8465715863566,99.8465715863566,23.3814772917958
"12774",0.4,1.2,1.2,1.8,10,0.5,0.737864787372622,0.737864787372622,0.105409255338946,99.0520776507534,99.0520776507534,9.44388512559688
"12775",0.6,1.2,1.2,1.8,10,0.5,0.632455532033676,0.632455532033676,0,95.8338575994181,95.833857599418,5
"12776",0.8,1.2,1.2,1.8,10,0.5,0.52704627669473,0.52704627669473,0.105409255338946,86.7984282757758,86.7984282757758,9.44388512559688
"12777",1,1.2,1.2,1.8,10,0.5,0.421637021355784,0.421637021355784,0.210818510677892,69.214061859491,69.214061859491,23.3814772917957
"12778",1.2,1.2,1.2,1.8,10,0.5,0.316227766016838,0.316227766016838,0.316227766016838,45.4976890622469,45.4976890622469,45.4976890622469
"12779",1.4,1.2,1.2,1.8,10,0.5,0.210818510677892,0.210818510677892,0.421637021355784,23.3814772917958,23.3814772917958,69.214061859491
